"AnnualRefresh","Area","CompanyAltName","CompanyName","Degree","EquitySchedule","Experience","ExperienceLevel","GreenCard","JobFunction","JobType","Level","OtherOffer","PositionType","PostTime","PostTitle","PostUser","PromotionPkg","RelocationFee","Satisfaction","Season","Source","SpiderTime","URL","Year","_type"
"9K","Greater Seattle Area","-","Microsoft","硕士","25%","3个月-1年","在职跳槽","-","码农类General","全职","60","木有","IC (Individual Contributor 技术岗，不管人)","null","抖个软家包袱","619899442","-","13.5K","去","4-6月","猎头","1.538877085654E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=436467&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Twitter","本科","4 years","1-3年","在职跳槽","入职后立即办理","码农类General","全职","1","MS","IC (Individual Contributor 技术岗，不管人)","null","Twitter SDEI 还可以的package","yuz044","-","-","去","1-3月","内推","1.538877086164E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=408907&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","博士","5% 15% 40% 40%","3-5年","在职跳槽","已有綠卡","码农类General","全职","-","Microsoft","IC (Individual Contributor 技术岗，不管人)","null","Amazon正常包 還有空間嗎？","cchen93","-","1W","考慮中","7-9月","猎头","1.538877086482E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438167&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Nvidia","本科","25/25/25/25","11-15年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","nVidia Offer","qmo","-","-","-","7-9月","内推","1.538877086543E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438535&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Facebook","硕士","25%","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","fb return offer","284ck6","-","-","-","1-3月","实习ReturnOffer","1.538877087442E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=437755&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2019","TrailItem"
"-","BayArea","Quip","-","硕士","25%*4","3-5年","在职跳槽","90 days","码农类General","全职","4","Google","IC (Individual Contributor 技术岗，不管人)","null","Quip正常包","zldzenas","-","-","去","7-9月","猎头","1.538877088519E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438485&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Facebook","硕士","25","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","fb sde return offer","MixtapE","-","10K","打算签了 面不动不想再面了","1-3月","实习ReturnOffer","1.538877089206E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438373&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2019","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5/15/40/40","3-5年","在职跳槽","day1","码农类General","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","亚马逊L5包裹","海拔2纳米","-","-","去","4-6月","猎头","1.538877091191E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432507&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5,15,20,20...","fresh grad 无实习/全职","fresh grad应届毕业生","-","分析|数据科学类","全职","-","无","Other","null","amazon BIE","hellowakaka","-","10k","-","4-6月","网上海投","1.538877091518E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=283103&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","VISA","-","硕士","-","1-3年","在职跳槽","unknown","分析|数据科学类","全职","-","Amazon","IC (Individual Contributor 技术岗，不管人)","null","替同事报一个VISA包裹","ak478564217","-","all inclusive paid by company， no cash option","No","7-9月","内推","1.538877091745E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438129&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","VMWare","硕士","4yr","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Vmware propel 诚意包","LaussTsuai","-","15k","-","1-3月","内推","1.538877091849E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=337527&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","sam's club","-","硕士","-","<3个月短暂实习/全职","fresh grad应届毕业生","-","DataEng","全职","2","-","IC (Individual Contributor 技术岗，不管人)","null","sam's club 湾区包求分析","dlwlrma","-","-","-","7-9月","网上海投","1.538877092039E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438435&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","本科","5 15 40 40","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻 SDE1 不知道什么包","Lax","-","-","-","7-9月","内推","1.538877093566E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438604&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","-","博士","-","5-10年","在职跳槽","-","电路/电子/半导体类","全职","-","苹果","Manager","null","西雅图初创公司","rosstalent","-","-","-","4-6月","内推","1.538877093662E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433517&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Facebook","硕士","1/4, 1/4, 1/4, 1/4","5-10年","其他","-","码农类General","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","F家包裹","fightingminion","-","-","不去","1-3月","内推","1.538877093795E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=414783&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","monthly","3-5年","在职跳槽","-","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","狗家decent包裹 (转行）","poolguru","-","-","已经去了","1-3月","内推","1.538877094522E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=435429&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","本科","5 15 40 40","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻SDEII包裹","pwh","-","10K","-","7-9月","猎头","1.538877095089E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=436019&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","博士","25% per year","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","-","有几个","-","null","Google Fresh PhD Offer","z928czzc","-","7.5k","-","7-9月","内推","1.538877096099E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=203984&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2016","TrailItem"
"-","BayArea","Target","-","本科","50/50","1-3年","在职跳槽","-","DataEng","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","小众target offer","donghaox","-","-","-","7-9月","网上海投","1.538877096665E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438940&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","Audible","-","-","33%","<3个月短暂实习/全职","fresh grad应届毕业生","Yep","码农类General","全职","-","Indeed, Citrix, WalmartLabs","IC (Individual Contributor 技术岗，不管人)","null","Audible 标准 不negotiate","krystalHappy","-","10k","Nope","7-9月","内推","1.538877096958E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438937&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","美国其他地区","HomeDepot","-","博士","每年年薪的10-20%，但每一笔都是2年后可取","1-3年","在职跳槽","1年","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","HomeDepot DS岗(Atlanta)","whoji","-","0刀","没去","1-3月","猎头","1.538877097266E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432748&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","Wealthfront","-","硕士","4yr","1-3年","在职跳槽","去了就办","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","小众 Wealthfront 包","OldPanda","-","-","不去","7-9月","猎头","1.538877098167E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438869&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Cisco","硕士","non","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","non","IC (Individual Contributor 技术岗，不管人)","null","思科包袱","兔子丶跳","-","non","去","7-9月","网上海投","1.538877098915E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438545&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877098957E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=316139&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","","TrailItem"
"-","BayArea","KLA-Tencor","-","博士","不清楚","<3个月短暂实习/全职","fresh grad应届毕业生","-","电路/电子/半导体类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","KLA-Tencor Hiring Manager 找人時直接給出薪資了","kevin5345179","-","-","-","10-12月","网上海投","1.538877099619E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438952&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","-","Marvell","硕士","25 25 25 25","3-5年","在职跳槽","-","电路/电子/半导体类","全职","-","almost match","IC (Individual Contributor 技术岗，不管人)","null","Marvell，贡献一个数据点，求大米","倒序浏览","-","-","No","4-6月","网上海投","1.538877100084E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=439001&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"有","BayArea","Guidewire","-","硕士","25% 25% 25% 25%","3-5年","在职跳槽","-","DataEng","全职","-","还没有","IC (Individual Contributor 技术岗，不管人)","null","Guidewire 数据包","jamesliuzx1","-","-","不去","7-9月","网上海投","1.538877100466E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=439043&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Linkedin","硕士","25% then every 3 month","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","领英8月包","tonyinsect123","-","10K","个人原因不去","7-9月","猎头","1.538877101206E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=437775&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","Greater New York Area","-","Uber","硕士","25% 25% 25% 25%","3-5年","在职跳槽","unknown","码农类General","全职","-","n/a","IC (Individual Contributor 技术岗，不管人)","null","u家新鲜offer 求帮忙鉴定","倒序浏览","-","unknown","yes","7-9月","猎头","1.538877101603E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=437481&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Lyft","硕士","25/25/25/25","5-10年","在职跳槽","-","码农类General","全职","-","HR说可以加base但股票少些","IC (Individual Contributor 技术岗，不管人)","null","Lyft E5 offer","blueski","-","-","No","7-9月","Other","1.538877102357E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438158&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","Fortinet","-","硕士","-","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","无","IC (Individual Contributor 技术岗，不管人)","null","加州网络安全公司Fortinet标准包求建议","jimmyalearner","-","6k","还在考虑","7-9月","内推","1.53887710253E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438326&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Airbnb","硕士","25/25/25/25","3-5年","在职跳槽","进去三个月获得manager同意可以开始办","码农类General","全职","","不接受compete offer","-","null","报个气床的","azxcazxc","-","n/a","很犹豫","4-6月","Other","1.538877102932E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=275617&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","-","Linkedin","硕士","25% 25% 25% 25%","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Linkedin 实习 return offer","iAzure","2k + 5k","2k","去","7-9月","实习ReturnOffer","1.538877103156E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=439123&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","5 15 40 40","3-5年","在职跳槽","-","分析|数据科学类","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","Amazon BIE","damienyf2","-","10k","-","7-9月","网上海投","1.53887710426E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=288220&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","LG SVL","-","博士","N/A","3个月-1年","fresh grad应届毕业生","貌似说有了H1B就办","码农类General","全职","-","Singulato 125K, bonus 15%, sign-on 10K","IC (Individual Contributor 技术岗，不管人)","null","LG SVL","buaaluqiang","-","15K","应该吧","7-9月","网上海投","1.538877104601E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=439230&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Southern California","-","Intel","博士","4","3个月-1年","fresh grad应届毕业生","yes","电路/电子/半导体类","全职","7","no","IC (Individual Contributor 技术岗，不管人)","null","Intel Wireless Systems Engineer","michael422603","-","16K","去","4-6月","实习ReturnOffer","1.538877105814E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=417661&extra=page%3D9%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
